"","iso3","country","hdicode","year","hdi","le","eys","mys","gnipc"
"458","BEN","Benin","Low",2018,0.506,60.14,11.23341513,2.841894984,3009.357927
"459","BEN","Benin","Low",2019,0.506,60.454,10.7679975,3.03354001,3124.691348
"460","BEN","Benin","Low",2020,0.501,60.088,10.30257988,3.137261725,3153.238346
"461","BEN","Benin","Low",2021,0.502,59.821,10.30257988,3.137261725,3304.543545
"462","BEN","Benin","Low",2022,0.504,59.954,10.30257988,3.137261725,3406.072937
"463","BOL","Bolivia","Medium",1990,0.546,56.422,11.34760553,5.993671061,4210.133687
"464","BOL","Bolivia","Medium",1991,0.556,57.097,11.66413465,6.101269806,4369.305938
"465","BOL","Bolivia","Medium",1992,0.563,57.629,11.98949299,6.210800171,4402.735354
"466","BOL","Bolivia","Medium",1993,0.573,58.418,12.32392686,6.322296831,4498.276839
"467","BOL","Bolivia","Medium",1994,0.582,58.989,12.66768939,6.433793492,4641.332516
"468","BOL","Bolivia","Medium",1995,0.592,59.534,13.23278436,6.545290152,4764.63554
"469","BOL","Bolivia","Medium",1996,0.603,60.084,13.79787932,6.656786813,4891.651522
"470","BOL","Bolivia","Medium",1997,0.615,60.752,14.36297429,6.768283473,5056.399808
"471","BOL","Bolivia","Medium",1998,0.626,61.332,14.92806925,6.879780134,5244.387245
"472","BOL","Bolivia","Medium",1999,0.625,61.871,14.50795112,6.991276794,5148.785817
"473","BOL","Bolivia","Medium",2000,0.625,62.346,14.08783298,7.102773454,5168.398742
"474","BOL","Bolivia","Medium",2001,0.625,62.843,13.66771484,7.214270115,5167.767416
"475","BOL","Bolivia","Medium",2002,0.622,63.306,13.24759671,7.152404118,5202.962169
"476","BOL","Bolivia","Medium",2003,0.619,63.635,12.82747857,7.09053812,5187.691855
"477","BOL","Bolivia","Medium",2004,0.626,64.004,13.38159478,7.028672123,5269.672724
"478","BOL","Bolivia","Medium",2005,0.634,64.386,13.93571099,6.966806126,5432.848949
"479","BOL","Bolivia","Medium",2006,0.637,64.779,13.92763485,6.904940128,5614.773971
"480","BOL","Bolivia","Medium",2007,0.644,65.027,14.26336461,7.052365065,5755.33879
"481","BOL","Bolivia","Medium",2008,0.651,65.446,14.31380527,7.199790001,6034.141102
"482","BOL","Bolivia","Medium",2009,0.657,65.88,14.28142146,7.481540203,6095.945494
"483","BOL","Bolivia","Medium",2010,0.661,66.162,14.24979437,7.712310155,6184.584537
"484","BOL","Bolivia","Medium",2011,0.667,66.534,14.21816728,7.943080107,6420.557585
"485","BOL","Bolivia","Medium",2012,0.673,66.705,14.38624711,8.17385006,6488.234119
"486","BOL","Bolivia","Medium",2013,0.681,67.021,14.57401404,8.425590197,6807.268054
"487","BOL","Bolivia","Medium",2014,0.683,67.163,14.04903974,8.677330335,7172.4188
"488","BOL","Bolivia","Medium",2015,0.688,67.318,13.97757206,8.929070473,7564.838353
"489","BOL","Bolivia","Medium",2016,0.7,67.628,14.49550866,9.162832737,7891.070557
"490","BOL","Bolivia","Medium",2017,0.707,67.701,14.900595,9.396595001,8001.017376
"491","BOL","Bolivia","Medium",2018,0.712,67.748,15.01584739,9.630357265,8259.27288
"492","BOL","Bolivia","Medium",2019,0.715,67.841,14.9469708,9.86411953,8353.240651
"493","BOL","Bolivia","Medium",2020,0.691,64.467,14.79598497,9.827750206,7592.079508
"494","BOL","Bolivia","Medium",2021,0.691,63.63,15.02243817,9.827750206,7842.712067
"495","BOL","Bolivia","Medium",2022,0.698,64.928,15.02243817,9.827750206,7987.842247
"496","BWA","Botswana","High",1990,0.587,60.533,10.59220615,5.52,8945.25068
"497","BWA","Botswana","High",1991,0.588,59.473,10.55210972,5.758,9616.017456
"498","BWA","Botswana","High",1992,0.585,58.348,10.51216507,5.996,9685.754105
"499","BWA","Botswana","High",1993,0.586,57.719,10.47222042,6.234,9867.230002
"500","BWA","Botswana","High",1994,0.576,56.154,10.34175014,6.472,9169.908136
"501","BWA","Botswana","High",1995,0.58,55.059,10.70094013,6.71,9857.028923
"502","BWA","Botswana","High",1996,0.58,54.357,10.88468329,6.89,9833.966032
"503","BWA","Botswana","High",1997,0.582,53.448,11.06842645,7.07,10593.58067
"504","BWA","Botswana","High",1998,0.581,52.523,11.25216961,7.25,10804.31476
"505","BWA","Botswana","High",1999,0.583,51.694,11.63829994,7.43,11018.7782
"506","BWA","Botswana","High",2000,0.581,51.011,11.74394989,7.61,10909.68254
"507","BWA","Botswana","High",2001,0.581,50.676,11.72593021,7.744,11010.19943
"508","BWA","Botswana","High",2002,0.579,50.632,11.53738022,7.878,10678.78811
"509","BWA","Botswana","High",2003,0.585,50.947,11.59051991,8.012,11267.13986
"510","BWA","Botswana","High",2004,0.591,51.617,11.60266972,8.146,11256.24942
"511","BWA","Botswana","High",2005,0.601,52.61,11.6691103,8.28,11696.33028
"512","BWA","Botswana","High",2006,0.615,53.918,11.83510971,8.398,12687.61584
"513","BWA","Botswana","High",2007,0.629,55.732,11.79946041,8.516,13360.26519
"514","BWA","Botswana","High",2008,0.637,57.121,11.72972965,8.634,13318.67583
"515","BWA","Botswana","High",2009,0.639,58.279,11.70634123,8.752,11578.69125
"516","BWA","Botswana","High",2010,0.652,60.013,11.68295281,8.87,12163.34347
"517","BWA","Botswana","High",2011,0.66,60.53,11.65956439,9.1,13102.02839
"518","BWA","Botswana","High",2012,0.664,60.8,11.63617596,9.33,13117.66171
"519","BWA","Botswana","High",2013,0.676,61.996,11.61278754,9.56,14048.25315
"520","BWA","Botswana","High",2014,0.683,62.608,11.58939912,9.79,14333.86058
"521","BWA","Botswana","High",2015,0.688,63.818,11.5660107,10.02,13229.50958
"522","BWA","Botswana","High",2016,0.697,65.464,11.54262227,10.1,13070.81484
"523","BWA","Botswana","High",2017,0.705,66.753,11.51923385,10.18,13397.86059
"524","BWA","Botswana","High",2018,0.7,65.422,11.49584543,10.26,13534.68646
"525","BWA","Botswana","High",2019,0.703,65.464,11.47245701,10.34,14328.00939
"526","BWA","Botswana","High",2020,0.701,65.647,11.44906858,10.42,13261.31862
"527","BWA","Botswana","High",2021,0.68,61.141,11.42568016,10.42,14101.88489
"528","BWA","Botswana","High",2022,0.708,65.913,11.42568016,10.42,14841.57836
"529","BRA","Brazil","High",1990,0.62,65.985,12.92652101,3.685384501,10130.85589
"530","BRA","Brazil","High",1991,0.624,66.31,12.97149303,3.831340323,10100.89968
